crash_date,crash_time,borough,zip_code,latitude,longitude,location,on_street_name,off_street_name,cross_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,day_of_week,month,is_weekend,year
2021-04-14,9,BROOKLYN,11219.0,40.637054,-73.98643,"
,  
(40.637054, -73.98643)",43 STREET,14 AVENUE,Unknown,1,0,1,0,0,0,0,0,Unspecified,Unknown,4407296,Sedan,Unknown,Wednesday,April,0,2021
2021-04-16,12,BROOKLYN,11207.0,40.6191,-74.159615,"
,  
(40.6191, -74.159615)",ARLENE COURT,JULES DRIVE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407826,Sedan,Sedan,Friday,April,0,2021
2021-04-14,8,BROOKLYN,11207.0,40.734566,-73.72269,"
,  
(40.734566, -73.72269)",CROSS ISLAND PARKWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407368,Bus,Sedan,Wednesday,April,0,2021
2021-04-13,9,BROOKLYN,11211.0,40.714912,-73.94784,"
,  
(40.714912, -73.94784)",LEONARD STREET,CONSELYEA STREET,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4407804,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Tuesday,April,0,2021
2021-04-14,6,QUEENS,11372.0,40.74734,-73.88673,"
,  
(40.74734, -73.88673)",ROOSEVELT AVENUE,79 STREET,Unknown,0,0,0,0,0,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,4407242,Station Wagon/Sport Utility Vehicle,Bike,Wednesday,April,0,2021
2021-04-16,18,BROOKLYN,11205.0,40.6963,-73.97545,"
,  
(40.6963, -73.97545)",PARK AVENUE,NORTH OXFORD STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407858,Sedan,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-04-16,9,BROOKLYN,11236.0,40.63598,-73.915146,"
,  
(40.63598, -73.915146)",Unknown,Unknown,756       EAST 79 STREET,1,0,1,0,0,0,0,0,Unspecified,Unknown,4407795,Sedan,Unknown,Friday,April,0,2021
2021-04-14,12,QUEENS,11428.0,40.724358,-73.742516,"
,  
(40.724358, -73.742516)",91 AVENUE,218 STREET,Unknown,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,4407347,Sedan,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2016-04-16,14,BROOKLYN,11214.0,40.586277,-73.9862,"
,  
(40.586277, -73.9862)",WEST 17 STREET,BAY 50 STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408059,Sedan,Station Wagon/Sport Utility Vehicle,Saturday,April,1,2016
2021-04-16,1,BROOKLYN,11207.0,40.671932,-73.85165,"
,  
(40.671932, -73.85165)",NORTH CONDUIT AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4407715,Sedan,Unknown,Friday,April,0,2021
2021-04-10,23,BROOKLYN,11236.0,40.650703,-73.920586,"
,  
(40.650703, -73.920586)",RALPH AVENUE,SNYDER AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408114,Station Wagon/Sport Utility Vehicle,Sedan,Saturday,April,1,2021
2021-04-16,6,STATEN ISLAND,10305.0,40.61378,-74.07225,"
,  
(40.61378, -74.07225)",Unknown,Unknown,490       TOMPKINS AVENUE,0,0,0,0,0,0,0,0,Passing Too Closely,Passing Too Closely,4408312,Bus,Sedan,Friday,April,0,2021
2021-04-15,22,QUEENS,11378.0,40.727375,-73.90313,"
,  
(40.727375, -73.90313)",54 AVENUE,63 STREET,Unknown,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4407922,Sedan,Sedan,Thursday,April,0,2021
2021-04-14,15,STATEN ISLAND,10306.0,40.573204,-74.09711,"
,  
(40.573204, -74.09711)",LINCOLN AVENUE,KISWICK STREET,Unknown,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4407342,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-15,13,BROOKLYN,11207.0,40.671604,-73.86907,"
,  
(40.671604, -73.86907)",BLAKE AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407748,Sedan,Sedan,Thursday,April,0,2021
2021-04-15,16,QUEENS,11101.0,40.740276,-73.92782,"
,  
(40.740276, -73.92782)",38 STREET,48 AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4407619,Pick-up Truck,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-06,15,BROOKLYN,11216.0,40.684,-73.95031,"
,  
(40.684, -73.95031)",PUTNAM AVENUE,NOSTRAND AVENUE,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4408297,Station Wagon/Sport Utility Vehicle,Unknown,Tuesday,April,0,2021
2021-04-15,15,BROOKLYN,11207.0,40.704494,-73.81743,"
,  
(40.704494, -73.81743)",VAN WYCK EXPWY,Unknown,Unknown,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4407763,Station Wagon/Sport Utility Vehicle,Pick-up Truck,Thursday,April,0,2021
2021-04-16,6,BROOKLYN,11207.0,40.845642,-73.90211,"
,  
(40.845642, -73.90211)",WEBSTER AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4408005,Sedan,Sedan,Friday,April,0,2021
2021-04-15,5,BROOKLYN,11207.0,40.82681,-73.85361,"
,  
(40.82681, -73.85361)",BRUCKNER EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407504,Station Wagon/Sport Utility Vehicle,Sedan,Thursday,April,0,2021
2021-04-06,21,BROOKLYN,11233.0,40.681168,-73.92941,"
,  
(40.681168, -73.92941)",Unknown,Unknown,203       BAINBRIDGE STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4408231,Sedan,Unknown,Tuesday,April,0,2021
2021-04-09,20,BROOKLYN,11203.0,40.64739,-73.92314,"
,  
(40.64739, -73.92314)",Unknown,Unknown,348       EAST 57 STREET,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408106,Sedan,Unknown,Friday,April,0,2021
2021-04-15,8,BROOKLYN,11207.0,40.687138,-73.75136,"
,  
(40.687138, -73.75136)",122 AVENUE,197 STREET,Unknown,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,Unknown,4407542,Sedan,Unknown,Thursday,April,0,2021
2021-04-15,9,BROOKLYN,11207.0,40.865143,-73.87204,"
,  
(40.865143, -73.87204)",BRONX RIVER PARKWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407523,Sedan,Unknown,Thursday,April,0,2021
2021-04-14,22,BROOKLYN,11207.0,40.866673,-73.90896,"
,  
(40.866673, -73.90896)",MAJOR DEEGAN EXPRESSWAY,Unknown,Unknown,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Following Too Closely,4407428,Station Wagon/Sport Utility Vehicle,Taxi,Wednesday,April,0,2021
2021-04-10,18,QUEENS,11378.0,40.72313,-73.90614,"
,  
(40.72313, -73.90614)",Unknown,Unknown,60-15     MASPETH AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408257,Station Wagon/Sport Utility Vehicle,Unknown,Saturday,April,1,2021
2021-04-15,14,BROOKLYN,11207.0,40.674934,-73.80186,"
,  
(40.674934, -73.80186)",VAN WYCK EXPWY,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407595,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-15,11,BROOKLYN,11237.0,40.708363,-73.92401,"
,  
(40.708363, -73.92401)",INGRAHAM STREET,GARDNER AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407672,Tractor Truck Diesel,Tractor Truck Diesel,Thursday,April,0,2021
2021-04-16,11,QUEENS,11104.0,40.739525,-73.92512,"
,  
(40.739525, -73.92512)",GREENPOINT AVENUE,40 STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407832,Sedan,Chassis Cab,Friday,April,0,2021
2021-04-14,18,BROOKLYN,11207.0,40.637997,-74.02136,"
,  
(40.637997, -74.02136)",65 STREET,4 AVENUE,Unknown,2,0,0,0,0,0,2,0,Unspecified,Unspecified,4407384,Station Wagon/Sport Utility Vehicle,Sedan,Wednesday,April,0,2021
2021-04-14,21,BROOKLYN,11207.0,40.750965,-73.94027,"
,  
(40.750965, -73.94027)",QUEENS PLAZA NORTH,CRESCENT STREET,Unknown,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4408387,Unknown,Unknown,Wednesday,April,0,2021
2020-04-15,15,BROOKLYN,11207.0,40.671585,-73.99843,"
,  
(40.671585, -73.99843)",GOWANUS EXPY (BQE),Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407790,Sedan,Tractor Truck Diesel,Wednesday,April,0,2020
2021-04-15,16,QUEENS,11412.0,40.694294,-73.74868,"
,  
(40.694294, -73.74868)",118 AVENUE,203 STREET,Unknown,3,0,0,0,0,0,3,0,Unspecified,Unspecified,4407612,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-08,17,BROOKLYN,11207.0,40.810173,-73.95117,"
,  
(40.810173, -73.95117)",WEST 125 STREET,Unknown,Unknown,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,4407775,Bike,Unknown,Thursday,April,0,2021
2021-04-16,9,QUEENS,11411.0,40.694748,-73.73427,"
,  
(40.694748, -73.73427)",Unknown,Unknown,116-18    226 STREET,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4407864,Sedan,Sedan,Friday,April,0,2021
2021-04-14,19,BROOKLYN,11207.0,40.687103,-73.89251,"
,  
(40.687103, -73.89251)",JACKIE ROBINSON PKWY,Unknown,Unknown,0,0,0,0,0,0,0,0,Driverless/Runaway Vehicle,Unknown,4407379,Sedan,Unknown,Wednesday,April,0,2021
2021-04-14,3,BROOKLYN,11207.0,40.861744,-73.911804,"
,  
(40.861744, -73.911804)",WEST FORDHAM ROAD,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Speed,Unknown,4407156,Station Wagon/Sport Utility Vehicle,Unknown,Wednesday,April,0,2021
2021-04-15,19,BROOKLYN,11207.0,40.741074,-73.7258,"
,  
(40.741074, -73.7258)",CROSS ISLAND PARKWAY,UNION TURNPIKE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407634,Station Wagon/Sport Utility Vehicle,Sedan,Thursday,April,0,2021
2021-04-13,8,QUEENS,11436.0,40.67875,-73.794,"
,  
(40.67875, -73.794)",119 AVENUE,146 STREET,Unknown,1,0,0,0,0,0,1,0,Traffic Control Disregarded,Unspecified,4408389,Sedan,Station Wagon/Sport Utility Vehicle,Tuesday,April,0,2021
2021-04-14,13,BROOKLYN,11207.0,40.666943,-73.890144,"
,  
(40.666943, -73.890144)",Unknown,Unknown,775       DUMONT AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407724,Sedan,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-16,8,BROOKLYN,11225.0,40.6635,-73.94276,"
,  
(40.6635, -73.94276)",Unknown,Unknown,451       KINGSTON AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407942,Station Wagon/Sport Utility Vehicle,Unknown,Friday,April,0,2021
2021-07-09,14,BRONX,10461.0,40.850304,-73.85137,"
,  
(40.850304, -73.85137)",WILLIAMSBRIDGE ROAD,MORRIS PARK AVENUE,Unknown,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,Other Vehicular,4456714,Sedan,Sedan,Friday,July,0,2021
2021-04-16,20,BRONX,10451.0,40.827824,-73.91934,"
,  
(40.827824, -73.91934)",SHERMAN AVENUE,EAST 163 STREET,Unknown,1,0,0,0,1,0,0,0,Failure to Yield Right-of-Way,Unspecified,4408197,E-Bike,Sedan,Friday,April,0,2021
2021-04-15,16,STATEN ISLAND,10306.0,40.575832,-74.12409,"
,  
(40.575832, -74.12409)",RICHMOND ROAD,SUMMIT AVENUE,Unknown,1,0,0,0,0,0,1,0,Driver Inexperience,Turning Improperly,4407847,Station Wagon/Sport Utility Vehicle,Van,Thursday,April,0,2021
2021-04-14,10,BROOKLYN,11207.0,40.730366,-73.91388,"
,  
(40.730366, -73.91388)",LONG ISLAND EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407403,Sedan,Unknown,Wednesday,April,0,2021
2021-04-15,17,BROOKLYN,11226.0,40.640945,-73.94852,"
,  
(40.640945, -73.94852)",AVENUE D,NOSTRAND AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408120,Sedan,Sedan,Thursday,April,0,2021
2021-04-15,12,BROOKLYN,11207.0,40.784237,-73.947075,"
,  
(40.784237, -73.947075)",EAST 96 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407703,Station Wagon/Sport Utility Vehicle,Bus,Thursday,April,0,2021
2021-04-15,20,QUEENS,11369.0,40.76803,-73.87722,"
,  
(40.76803, -73.87722)",23 AVENUE,93 STREET,Unknown,1,0,0,0,0,0,1,0,Failure to Yield Right-of-Way,View Obstructed/Limited,4407668,Sedan,Sedan,Thursday,April,0,2021
2021-04-14,13,BROOKLYN,11212.0,40.669823,-73.90981,"
,  
(40.669823, -73.90981)",PITKIN AVENUE,THATFORD AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407570,Sedan,Unknown,Wednesday,April,0,2021
2021-04-10,16,BROOKLYN,11207.0,40.659336,-73.92726,"
,  
(40.659336, -73.92726)",REMSEN AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408101,Station Wagon/Sport Utility Vehicle,Sedan,Saturday,April,1,2021
2021-04-16,4,BROOKLYN,11207.0,40.616093,-74.14523,"
,  
(40.616093, -74.14523)",Unknown,Unknown,323       STEWART AVENUE,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4407800,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-04-16,20,QUEENS,11369.0,40.763546,-73.88209,"
,  
(40.763546, -73.88209)",87 STREET,25 AVENUE,Unknown,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4407917,Sedan,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-04-15,22,BROOKLYN,11218.0,40.637234,-73.97266,"
,  
(40.637234, -73.97266)",Unknown,Unknown,465       OCEAN PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408151,Station Wagon/Sport Utility Vehicle,Unknown,Thursday,April,0,2021
2021-04-15,19,BROOKLYN,11207.0,40.62614,-74.14276,"
,  
(40.62614, -74.14276)",Unknown,Unknown,702       PORT RICHMOND AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407758,Sedan,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-16,7,BROOKLYN,11226.0,40.638313,-73.95751,"
,  
(40.638313, -73.95751)",Unknown,Unknown,2110      NEWKIRK AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408034,Box Truck,Sedan,Friday,April,0,2021
2021-04-16,9,BROOKLYN,11207.0,40.651352,-73.89275,"
,  
(40.651352, -73.89275)",GLENWOOD ROAD,WILLIAMS AVENUE,Unknown,2,0,0,0,0,0,2,0,Unsafe Speed,Turning Improperly,4407998,Sedan,Taxi,Friday,April,0,2021
2021-04-15,0,QUEENS,11433.0,40.696564,-73.79125,"
,  
(40.696564, -73.79125)",BREWER BOULEVARD,108 AVENUE,Unknown,1,0,0,0,0,0,1,0,Aggressive Driving/Road Rage,Unspecified,4407410,scooter,Unknown,Thursday,April,0,2021
2021-04-15,17,MANHATTAN,10009.0,40.72728,-73.97906,"
,  
(40.72728, -73.97906)",Unknown,Unknown,604       EAST 11 STREET,0,0,0,0,0,0,0,0,Unspecified,Unknown,4408112,Station Wagon/Sport Utility Vehicle,Unknown,Thursday,April,0,2021
2021-04-16,2,BROOKLYN,11207.0,40.67816,-73.897484,"
,  
(40.67816, -73.897484)",PENNSYLVANIA AVENUE,JAMAICA AVENUE,Unknown,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407731,Sedan,Sedan,Friday,April,0,2021
2021-04-13,16,BRONX,10470.0,40.905174,-73.85417,"
,  
(40.905174, -73.85417)",EAST 241 STREET,BULLARD AVENUE,Unknown,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,4408095,Sedan,Station Wagon/Sport Utility Vehicle,Tuesday,April,0,2021
2021-09-11,21,BRONX,10454.0,40.810387,-73.91521,"
,  
(40.810387, -73.91521)",SAINT ANNS AVENUE,SAINT MARYS STREET,Unknown,1,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4456465,E-Bike,Sedan,Saturday,September,1,2021
2021-04-14,15,MANHATTAN,10018.0,40.754044,-73.990074,"
,  
(40.754044, -73.990074)",Unknown,Unknown,242       WEST 38 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407470,CATER,Station Wagon/Sport Utility Vehicle,Wednesday,April,0,2021
2021-04-14,20,BROOKLYN,11207.0,40.755234,-73.941246,"
,  
(40.755234, -73.941246)",21 STREET,Unknown,Unknown,1,0,0,0,0,0,1,0,Passing or Lane Usage Improper,Driver Inattention/Distraction,4407582,Station Wagon/Sport Utility Vehicle,Sedan,Wednesday,April,0,2021
2021-04-10,13,BROOKLYN,11206.0,40.708675,-73.93699,"
,  
(40.708675, -73.93699)",WATERBURY STREET,MESEROLE STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408360,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Saturday,April,1,2021
2021-04-16,18,BROOKLYN,11203.0,40.65103,-73.93032,"
,  
(40.65103, -73.93032)",Unknown,Unknown,902       UTICA AVENUE,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4408126,Bus,Sedan,Friday,April,0,2021
2021-04-14,0,BROOKLYN,11220.0,40.645985,-74.00723,"
,  
(40.645985, -74.00723)",Unknown,Unknown,565       47 STREET,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4407395,Sedan,Sedan,Wednesday,April,0,2021
2021-04-15,15,QUEENS,11357.0,40.794773,-73.816185,"
,  
(40.794773, -73.816185)",150 STREET,7 AVENUE,Unknown,2,0,0,0,0,0,2,0,Failure to Yield Right-of-Way,Unspecified,4407904,Sedan,Sedan,Thursday,April,0,2021
2021-04-16,21,MANHATTAN,10033.0,40.845467,-73.940475,"
,  
(40.845467, -73.940475)",Unknown,Unknown,306       FORT WASHINGTON AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unknown,4408288,Taxi,Unknown,Friday,April,0,2021
2021-04-16,0,BROOKLYN,11207.0,40.643875,-74.01887,"
,  
(40.643875, -74.01887)",3 AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407961,PKUP,Hopper,Friday,April,0,2021
2021-04-14,8,QUEENS,11422.0,40.658947,-73.73472,"
,  
(40.658947, -73.73472)",Unknown,Unknown,144-26    WELLER LANE,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407363,Sedan,Sedan,Wednesday,April,0,2021
2021-04-15,15,BROOKLYN,11207.0,40.69168,-73.999344,"
,  
(40.69168, -73.999344)",BROOKLYN QUEENS EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407629,Sedan,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-15,18,BROOKLYN,11214.0,40.59727,-73.99868,"
,  
(40.59727, -73.99868)",BAY PARKWAY,CROPSEY AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407641,Sedan,Station Wagon/Sport Utility Vehicle,Thursday,April,0,2021
2021-04-14,21,BRONX,10469.0,40.878155,-73.84005,"
,  
(40.878155, -73.84005)",ELY AVENUE,TILLOTSON AVENUE,Unknown,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4408140,Sedan,Sedan,Wednesday,April,0,2021
2021-04-02,22,BROOKLYN,11206.0,40.696983,-73.935234,"
,  
(40.696983, -73.935234)",MYRTLE AVENUE,BROADWAY,Unknown,1,0,0,0,1,0,0,0,Unspecified,Unspecified,4408226,Station Wagon/Sport Utility Vehicle,E-Bike,Friday,April,0,2021
2021-04-14,16,BRONX,10473.0,40.821075,-73.882126,"
,  
(40.821075, -73.882126)",Unknown,Unknown,1421      STORY AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407500,Sedan,Unknown,Wednesday,April,0,2021
2021-04-14,11,BRONX,10466.0,40.88765,-73.84167,"
,  
(40.88765, -73.84167)",Unknown,Unknown,3865      BAYCHESTER AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407558,Sedan,Unknown,Wednesday,April,0,2021
2021-04-14,8,QUEENS,11419.0,40.687843,-73.82005,"
,  
(40.687843, -73.82005)",Unknown,Unknown,124-09    LIBERTY AVENUE,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4407421,Station Wagon/Sport Utility Vehicle,Unknown,Wednesday,April,0,2021
2021-04-14,22,BROOKLYN,11208.0,40.673252,-73.87773,"
,  
(40.673252, -73.87773)",BELMONT AVENUE,MONTAUK AVENUE,Unknown,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4407743,Sedan,Sedan,Wednesday,April,0,2021
2021-04-14,11,BROOKLYN,11216.0,40.6699,-73.95116,"
,  
(40.6699, -73.95116)",Unknown,Unknown,527       EASTERN PARKWAY,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4408261,Station Wagon/Sport Utility Vehicle,Unknown,Wednesday,April,0,2021
2021-04-16,15,BROOKLYN,11207.0,40.667683,-73.99608,"
,  
(40.667683, -73.99608)",GOWANUS EXPY (BQE),Unknown,Unknown,2,0,0,0,0,0,2,0,Following Too Closely,Unspecified,4407965,Sedan,Sedan,Friday,April,0,2021
2021-04-14,18,BROOKLYN,11230.0,40.63529,-73.958206,"
,  
(40.63529, -73.958206)",FARRAGUT ROAD,OCEAN AVENUE,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407450,Sedan,Unknown,Wednesday,April,0,2021
2021-04-13,13,BROOKLYN,11249.0,40.71772,-73.96202,"
,  
(40.71772, -73.96202)",Unknown,Unknown,76        NORTH 4 STREET,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407812,Sedan,Unknown,Tuesday,April,0,2021
2021-04-16,15,BROOKLYN,11207.0,40.857605,-73.93778,"
,  
(40.857605, -73.93778)",HENRY HUDSON PARKWAY,Unknown,Unknown,4,0,0,0,0,0,4,0,Other Vehicular,Unspecified,4408163,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Friday,April,0,2021
2021-04-16,18,BROOKLYN,11207.0,40.7491,-73.984085,"
,  
(40.7491, -73.984085)",WEST 35 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4408276,Station Wagon/Sport Utility Vehicle,Sedan,Friday,April,0,2021
2021-04-15,17,QUEENS,11432.0,40.71493,-73.79316,"
,  
(40.71493, -73.79316)",KINGSTON PLACE,HOME LAWN STREET,Unknown,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unknown,4407676,Sedan,Unknown,Thursday,April,0,2021
2021-04-16,8,BROOKLYN,11207.0,40.721985,-73.98552,"
,  
(40.721985, -73.98552)",NORFOLK STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4407868,Box Truck,Sedan,Friday,April,0,2021
2021-09-08,18,BROOKLYN,11207.0,40.5843,-74.16492,"
,  
(40.5843, -74.16492)",Unknown,Unknown,112       RICHMOND HILL ROAD,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4456784,Sedan,Sedan,Wednesday,September,0,2021
2021-04-16,15,BROOKLYN,11207.0,40.67983,-73.9583,"
,  
(40.67983, -73.9583)",ATLANTIC AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4408111,Bus,Sedan,Friday,April,0,2021
2021-04-15,14,BROOKLYN,11222.0,40.730198,-73.954254,"
,  
(40.730198, -73.954254)",GREENPOINT AVENUE,MANHATTAN AVENUE,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407807,Box Truck,Sedan,Thursday,April,0,2021
2021-04-15,9,BROOKLYN,11207.0,40.821117,-73.957466,"
,  
(40.821117, -73.957466)",WEST 135 STREET,Unknown,Unknown,0,0,0,0,0,0,0,0,Unspecified,Unknown,4407706,Sedan,Unknown,Thursday,April,0,2021
2021-04-14,23,BROOKLYN,11207.0,40.849167,-73.92393,"
,  
(40.849167, -73.92393)",MAJOR DEEGAN EXPRESSWAY,Unknown,Unknown,0,0,0,0,0,0,0,0,Unsafe Speed,Reaction to Uninvolved Vehicle,4407456,Sedan,Sedan,Wednesday,April,0,2021
2021-04-13,17,BROOKLYN,11207.0,40.579826,-73.97622,"
,  
(40.579826, -73.97622)",NEPTUNE AVENUE,Unknown,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408050,Station Wagon/Sport Utility Vehicle,Sedan,Tuesday,April,0,2021
2021-04-15,16,BROOKLYN,11217.0,40.681335,-73.97667,"
,  
(40.681335, -73.97667)",Unknown,Unknown,440       BERGEN STREET,1,0,0,0,0,0,1,0,Other Vehicular,Following Too Closely,4407699,Sedan,Sedan,Thursday,April,0,2021
2021-04-15,7,BROOKLYN,11207.0,40.756725,-73.96,"
,  
(40.756725, -73.96)",FDR DRIVE,Unknown,Unknown,0,0,0,0,0,0,0,0,Reaction to Uninvolved Vehicle,Unspecified,4407605,Sedan,Sedan,Thursday,April,0,2021
2021-04-14,2,QUEENS,11372.0,40.756557,-73.87594,"
,  
(40.756557, -73.87594)",Unknown,Unknown,92-15     NORTHERN BOULEVARD,0,0,0,0,0,0,0,0,Alcohol Involvement,Unspecified,4407135,Pick-up Truck,Sedan,Wednesday,April,0,2021
2021-04-15,15,BROOKLYN,11233.0,40.67792,-73.9182,"
,  
(40.67792, -73.9182)",DEWEY PLACE,HERKIMER STREET,Unknown,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4407661,Sedan,Sedan,Thursday,April,0,2021
2021-04-14,7,BROOKLYN,11234.0,40.607876,-73.92554,"
,  
(40.607876, -73.92554)",AVENUE U,RYDER STREET,Unknown,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4407930,Sedan,FDNY TRUCK,Wednesday,April,0,2021
